Date,Sigma_dlog_SOLVPN_dlog_SOLVPN,Sigma_dlog_SOLVPN_dlog_COPPER,Sigma_dlog_SOLVPN_dlog_DXY,Sigma_dlog_SOLVPN_d_UST10Y,Sigma_dlog_SOLVPN_dlog_VIX,Sigma_dlog_COPPER_dlog_SOLVPN,Sigma_dlog_COPPER_dlog_COPPER,Sigma_dlog_COPPER_dlog_DXY,Sigma_dlog_COPPER_d_UST10Y,Sigma_dlog_COPPER_dlog_VIX,Sigma_dlog_DXY_dlog_SOLVPN,Sigma_dlog_DXY_dlog_COPPER,Sigma_dlog_DXY_dlog_DXY,Sigma_dlog_DXY_d_UST10Y,Sigma_dlog_DXY_dlog_VIX,Sigma_d_UST10Y_dlog_SOLVPN,Sigma_d_UST10Y_dlog_COPPER,Sigma_d_UST10Y_dlog_DXY,Sigma_d_UST10Y_d_UST10Y,Sigma_d_UST10Y_dlog_VIX,Sigma_dlog_VIX_dlog_SOLVPN,Sigma_dlog_VIX_dlog_COPPER,Sigma_dlog_VIX_dlog_DXY,Sigma_dlog_VIX_d_UST10Y,Sigma_dlog_VIX_dlog_VIX
2023-03-29,0.0003155426658448534,3.710396663049725e-05,-3.6543099205891954e-05,-0.0003831463573712817,-0.0004694729341607235,3.710396663049725e-05,0.00036177200923282534,-4.4497164852060426e-05,-3.400814716350307e-05,-0.00014337264594852786,-3.6543099205891954e-05,-4.4497164852060426e-05,0.00013264471988302462,0.0001764524007152556,9.845932407881736e-05,-0.0003831463573712817,-3.400814716350307e-05,0.0001764524007152556,0.0075505094471452535,-0.0005921671232783752,-0.0004694729341607235,-0.00014337264594852786,9.845932407881736e-05,-0.0005921671232783752,0.00390860239787879
2023-03-30,0.0003143771053031583,3.672079156131491e-05,-3.6535899327124e-05,-0.0003817380176961855,-0.0004647384334794436,3.672079156131491e-05,0.0003591544379161755,-4.4047801418823265e-05,-3.363835906363437e-05,-0.00014193940707137492,-3.6535899327124e-05,-4.4047801418823265e-05,0.0001324479160050008,0.00017556480173579309,9.746033764783218e-05,-0.0003817380176961855,-3.363835906363437e-05,0.00017556480173579309,0.007481935992648816,-0.0005863428095387006,-0.0004647384334794436,-0.00014193940707137492,9.746033764783218e-05,-0.0005863428095387006,0.0038705179718529306
2023-03-31,0.000313497900048359,3.6446886694857576e-05,-3.576099631693636e-05,-0.0003861258648087762,-0.0004616972281920918,3.6446886694857576e-05,0.0003565697776857025,-4.357710615093797e-05,-3.39073791033998e-05,-0.00014063852118965857,-3.576099631693636e-05,-4.357710615093797e-05,0.00013225607233297875,0.0001711517975345396,9.596555491817499e-05,-0.0003861258648087762,-3.39073791033998e-05,0.0001711517975345396,0.0074613568476382544,-0.0005700575717040289,-0.0004616972281920918,-0.00014063852118965857,9.596555491817499e-05,-0.0005700575717040289,0.0038348528687646957
2023-04-03,0.00031194516267030734,3.736060484071423e-05,-3.529370239273037e-05,-0.00037693873924177473,-0.0004574885442267867,3.736060484071423e-05,0.00035681006624984263,-4.2900547400763416e-05,-2.1876503034041605e-05,-0.00014012844569467764,-3.529370239273037e-05,-4.2900547400763416e-05,0.00013195417411615,0.0001704435781162098,9.492898511538088e-05,-0.00037693873924177473,-2.1876503034041605e-05,0.0001704435781162098,0.0074364599241854715,-0.0005680916813050198,-0.0004574885442267867,-0.00014012844569467764,9.492898511538088e-05,-0.0005680916813050198,0.0037977906462136465
2023-04-04,0.0003099942292651332,3.7759040727823595e-05,-3.4729680986790984e-05,-0.000369985548928587,-0.0004539459407974349,3.7759040727823595e-05,0.0003577789644043759,-4.150448926403853e-05,-7.071603952716728e-06,-0.00014345641244878645,-3.4729680986790984e-05,-4.150448926403853e-05,0.00013189903474005723,0.00017272714473551016,9.268666826227059e-05,-0.000369985548928587,-7.071603952716728e-06,0.00017272714473551016,0.0074232466898603395,-0.0005819135960431343,-0.0004539459407974349,-0.00014345641244878645,9.268666826227059e-05,-0.0005819135960431343,0.0037671361280742807
2023-04-05,0.0003083758258443194,3.7035783165166284e-05,-3.454954927517818e-05,-0.0003640480605088294,-0.0004501262177951036,3.7035783165166284e-05,0.0003554493079626464,-4.096944682317944e-05,-8.607147044268828e-06,-0.0001415051938016595,-3.454954927517818e-05,-4.096944682317944e-05,0.00013163807536732753,0.00017022308422592677,9.200965639719974e-05,-0.0003640480605088294,-8.607147044268828e-06,0.00017022308422592677,0.007360412139774609,-0.0005794389582669939,-0.0004501262177951036,-0.0001415051938016595,9.200965639719974e-05,-0.0005794389582669939,0.003731540527285378
2023-04-06,0.00030645823515289505,3.68683713199844e-05,-3.4154346079820595e-05,-0.0003608025100977372,-0.0004468913946207853,3.68683713199844e-05,0.000353142679578659,-4.049904268144474e-05,-9.003416979223075e-06,-0.00014163688601779526,-3.4154346079820595e-05,-4.049904268144474e-05,0.0001313365642765053,0.00016840271316542025,9.071071470423905e-05,-0.0003608025100977372,-9.003416979223075e-06,0.00016840271316542025,0.007288746648344961,-0.0005706346251053082,-0.0004468913946207853,-0.00014163688601779526,9.071071470423905e-05,-0.0005706346251053082,0.0037048772327023367
2023-04-10,0.00030447117873444863,3.619040150437053e-05,-3.3582737050026695e-05,-0.00035397213147643145,-0.0004415840514195239,3.619040150437053e-05,0.00035184513529602595,-4.10118881361873e-05,-2.176881222865956e-05,-0.0001435653916548945,-3.3582737050026695e-05,-4.10118881361873e-05,0.00013170594005887032,0.00017628132612956894,9.229172599649579e-05,-0.00035397213147643145,-2.176881222865956e-05,0.00017628132612956894,0.007350795811800777,-0.000530079095437247,-0.0004415840514195239,-0.0001435653916548945,9.229172599649579e-05,-0.000530079095437247,0.0036778959244841455
2023-04-11,0.00030291398614960325,3.673612359228435e-05,-3.3602128152442245e-05,-0.0003497392497801021,-0.00043625517438465545,3.673612359228435e-05,0.00035101643306176093,-4.126308794056828e-05,-2.0260650925789756e-05,-0.00014042991591621328,-3.3602128152442245e-05,-4.126308794056828e-05,0.00013164770156800953,0.00017401345917815583,9.070354788746612e-05,-0.0003497392497801021,-2.0260650925789756e-05,0.00017401345917815583,0.007279273397046207,-0.0005234801387084632,-0.00043625517438465545,-0.00014042991591621328,9.070354788746612e-05,-0.0005234801387084632,0.003643826919808908
2023-04-12,0.0003008912943274236,3.625031343691828e-05,-3.320865676723653e-05,-0.0003460255570734996,-0.00043188466131911086,3.625031343691828e-05,0.0003506821466730928,-4.1905801541723795e-05,-2.4031426827974932e-05,-0.00013917186430707513,-3.320865676723653e-05,-4.1905801541723795e-05,0.00013184308781045555,0.00017420049481786182,8.986744540613596e-05,-0.0003460255570734996,-2.4031426827974932e-05,0.00017420049481786182,0.007214736478065725,-0.0005179782738837754,-0.00043188466131911086,-0.00013917186430707513,8.986744540613596e-05,-0.0005179782738837754,0.003608398480365272
2023-04-13,0.0002993633572625317,3.65234627784136e-05,-3.316875118864133e-05,-0.0003384934763052846,-0.00043265123614234937,3.65234627784136e-05,0.0003490153965867222,-4.1872886735259366e-05,-1.8409832781651316e-05,-0.0001445009831782537,-3.316875118864133e-05,-4.1872886735259366e-05,0.00013170214968035582,0.0001699849564410413,9.205803910865599e-05,-0.0003384934763052846,-1.8409832781651316e-05,0.0001699849564410413,0.007178060198393529,-0.0005558504363158758,-0.00043265123614234937,-0.0001445009831782537,9.205803910865599e-05,-0.0005558504363158758,0.0036270833275310705
2023-04-14,0.0002991618762477039,3.659703516675575e-05,-3.3537522126091556e-05,-0.0003456462558069095,-0.00042121467125961977,3.659703516675575e-05,0.00034663268414226116,-4.162566451823993e-05,-2.0805884750279148e-05,-0.0001413150830869891,-3.3537522126091556e-05,-4.162566451823993e-05,0.00013165890065739238,0.00017240374675540337,8.835851205808593e-05,-0.0003456462558069095,-2.0805884750279148e-05,0.00017240374675540337,0.007169240516779266,-0.0005920984743424205,-0.00042121467125961977,-0.0001413150830869891,8.835851205808593e-05,-0.0005920984743424205,0.003620020386846031
2023-04-17,0.0002998881639230978,3.478765592573413e-05,-3.2320864445864624e-05,-0.0003272327069271125,-0.0004193413549783504,3.478765592573413e-05,0.0003449329139390054,-4.167743389396052e-05,-2.854114251397289e-05,-0.00013865984070056387,-3.2320864445864624e-05,-4.167743389396052e-05,0.00013162806790852451,0.0001755295516624474,8.67165600544865e-05,-0.0003272327069271125,-2.854114251397289e-05,0.0001755295516624474,0.007180859418622788,-0.0005990484582849688,-0.0004193413549783504,-0.00013865984070056387,8.67165600544865e-05,-0.0005990484582849688,0.003586832808471326
2023-04-18,0.0002978892829509165,3.443920059281997e-05,-3.199731766448515e-05,-0.00032395760786011764,-0.0004151477638730604,3.443920059281997e-05,0.00034298576474744443,-4.155404813492806e-05,-3.066088836558209e-05,-0.0001374273004715114,-3.199731766448515e-05,-4.155404813492806e-05,0.00013148319363304428,0.00017517942112887182,8.593939985986866e-05,-0.00032395760786011764,-3.066088836558209e-05,0.00017517942112887182,0.007121570164368205,-0.0005923201223614819,-0.0004151477638730604,-0.0001374273004715114,8.593939985986866e-05,-0.0005923201223614819,0.003552011742174538
2023-04-19,0.00029593290996406953,3.416006683685083e-05,-3.171810754725295e-05,-0.00032093182488733703,-0.00041068613034260623,3.416006683685083e-05,0.0003407450131808432,-4.1256631299474345e-05,-3.097381151634044e-05,-0.00013515425428209754,-3.171810754725295e-05,-4.1256631299474345e-05,0.00013124214671544635,0.000173814612795119,8.45185941662068e-05,-0.00032093182488733703,-3.097381151634044e-05,0.000173814612795119,0.007053384116873628,-0.000589341399586271,-0.00041068613034260623,-0.00013515425428209754,8.45185941662068e-05,-0.000589341399586271,0.00352176326548377
2023-04-20,0.000296245272813318,3.573039000145034e-05,-3.1287997168320715e-05,-0.0003088456307678272,-0.0004131542483656234,3.573039000145034e-05,0.00033994669528408924,-4.074902030983202e-05,-2.3193029385870276e-05,-0.00013933641083155283,-3.1287997168320715e-05,-4.074902030983202e-05,0.00013093533913779222,0.00017251774983034467,8.334655588175227e-05,-0.0003088456307678272,-2.3193029385870276e-05,0.00017251774983034467,0.007018537604354897,-0.0006091404107281472,-0.0004131542483656234,-0.00013933641083155283,8.334655588175227e-05,-0.0006091404107281472,0.003506575657196584
2023-04-21,0.00029439252188053795,3.573364004228979e-05,-3.096567901208916e-05,-0.000306643207237446,-0.0004084583323137008,3.573364004228979e-05,0.0003387322512731872,-4.0310509879375895e-05,-2.5873199195313708e-05,-0.00013608813529268824,-3.096567901208916e-05,-4.0310509879375895e-05,0.0001306267977598119,0.00017071634257808782,8.256164615444471e-05,-0.000306643207237446,-2.5873199195313708e-05,0.00017071634257808782,0.006956508483866855,-0.0006076073046734591,-0.0004084583323137008,-0.00013608813529268824,8.256164615444471e-05,-0.0006076073046734591,0.0034754133856909515
2023-04-24,0.00029261852316873535,3.552886106821453e-05,-3.0425051433798597e-05,-0.00030062509366740906,-0.0004045661818658619,3.552886106821453e-05,0.0003364818924910959,-3.970004272962157e-05,-2.2964492572421513e-05,-0.00013490001724030806,-3.0425051433798597e-05,-3.970004272962157e-05,0.00013063447435701086,0.00017302122067523428,8.14744673642127e-05,-0.00030062509366740906,-2.2964492572421513e-05,0.00017302122067523428,0.006939215115356134,-0.0006048738564330503,-0.0004045661818658619,-0.00013490001724030806,8.14744673642127e-05,-0.0006048738564330503,0.003441877171993461
2023-04-25,0.0002933873082295962,3.9394237276185146e-05,-3.102015952950975e-05,-0.0002818292374063624,-0.00041857591303899356,3.9394237276185146e-05,0.00034072716925468685,-4.071155179695053e-05,1.993674176814055e-06,-0.00016182804935954665,-3.102015952950975e-05,-4.071155179695053e-05,0.00013062826127415185,0.00016602174166542366,8.668512237304125e-05,-0.0002818292374063624,1.993674176814055e-06,0.00016602174166542366,0.00696333293991133,-0.0007046101538318637,-0.00041857591303899356,-0.00016182804935954665,8.668512237304125e-05,-0.0007046101538318637,0.0035294234502369357
2023-04-26,0.00029147381961596363,3.9016646068715386e-05,-3.075751388106093e-05,-0.0002785896166908145,-0.0004140647081563052,3.9016646068715386e-05,0.0003383330134598769,-4.034258273059306e-05,2.3117010811733375e-06,-0.00015994871632750578,-3.075751388106093e-05,-4.034258273059306e-05,0.0001304329243091871,0.00016337858628048997,8.505902247066162e-05,-0.0002785896166908145,2.3117010811733375e-06,0.00016337858628048997,0.006903408082352674,-0.0006908373859612894,-0.0004140647081563052,-0.00015994871632750578,8.505902247066162e-05,-0.0006908373859612894,0.0035003250802644707
2023-04-27,0.00029428697543765485,4.043487270314501e-05,-3.056754852488452e-05,-0.00025601998129792634,-0.00043248971932092524,4.043487270314501e-05,0.0003366413835990403,-3.998414198925371e-05,9.855753993539379e-06,-0.00016698046759831733,-3.056754852488452e-05,-3.998414198925371e-05,0.00013013152069448687,0.0001612526655979801,8.476976931301083e-05,-0.00025601998129792634,9.855753993539379e-06,0.0001612526655979801,0.006918158500564829,-0.0007783543728478136,-0.00043248971932092524,-0.00016698046759831733,8.476976931301083e-05,-0.0007783543728478136,0.0035740249484744217
2023-04-28,0.00029276335274077824,4.007115010463284e-05,-3.015409453517382e-05,-0.0002592166862213646,-0.0004334017728151758,4.007115010463284e-05,0.0003342789065403962,-3.957385655241328e-05,9.199337435845783e-06,-0.0001658181370425977,-3.015409453517382e-05,-3.957385655241328e-05,0.00012985791279237867,0.00015816017486897755,8.257577543738467e-05,-0.0002592166862213646,9.199337435845783e-06,0.00015816017486897755,0.006929028041980481,-0.0006986594687944595,-0.0004334017728151758,-0.0001658181370425977,8.257577543738467e-05,-0.0006986594687944595,0.003604701145002276
2023-05-01,0.00029141741093876325,3.907364776979877e-05,-3.043422751228279e-05,-0.0002668683041013892,-0.00043071034297194154,3.907364776979877e-05,0.000332548399348269,-3.858134541814836e-05,1.9617029124197322e-05,-0.00016247473074869933,-3.043422751228279e-05,-3.858134541814836e-05,0.00013014098978452837,0.00016682204434697125,8.339255529580091e-05,-0.0002668683041013892,1.9617029124197322e-05,0.00016682204434697125,0.007041134217732468,-0.0006627463551639572,-0.00043071034297194154,-0.00016247473074869933,8.339255529580091e-05,-0.0006627463551639572,0.003574292492397492
2023-05-02,0.0002944003981176161,4.2651426636491084e-05,-2.9562820418280647e-05,-0.00023443652844639139,-0.00044927236736625245,4.2651426636491084e-05,0.0003334388833639429,-3.7735999328113035e-05,4.353999291553819e-05,-0.00017938245140391177,-2.9562820418280647e-05,-3.7735999328113035e-05,0.00012990524292898125,0.00016860022922467514,7.991050829775133e-05,-0.00023443652844639139,4.353999291553819e-05,0.00016860022922467514,0.007152611686400675,-0.0007951087939996691,-0.00044927236736625245,-0.00017938245140391177,7.991050829775133e-05,-0.0007951087939996691,0.003646345520608186
2023-05-03,0.00029439040158379,4.263172230098596e-05,-2.847914606458256e-05,-0.00021983110433435355,-0.0004502516404364171,4.263172230098596e-05,0.0003311900652038151,-3.719287730530203e-05,4.568365259690681e-05,-0.00017873963725442498,-2.847914606458256e-05,-3.719287730530203e-05,0.00012992729408934758,0.000171910216069538,7.688173963718953e-05,-0.00021983110433435355,4.568365259690681e-05,0.000171910216069538,0.007159817205875097,-0.0008218486138285576,-0.0004502516404364171,-0.00017873963725442498,7.688173963718953e-05,-0.0008218486138285576,0.003626364295527682
2023-05-04,0.0002945022839480934,4.3197722138449366e-05,-2.8083561181121512e-05,-0.00021539477472799795,-0.0004329944490544795,4.3197722138449366e-05,0.00032935715067505236,-3.676746914124331e-05,4.630709562876808e-05,-0.0001707956276737675,-2.8083561181121512e-05,-3.676746914124331e-05,0.0001296339921883723,0.00017031172845289997,7.680031569342132e-05,-0.00021539477472799795,4.630709562876808e-05,0.00017031172845289997,0.007091655438268079,-0.0007997448331670967,-0.0004329944490544795,-0.0001707956276737675,7.680031569342132e-05,-0.0007997448331670967,0.0036702342315060063
2023-05-05,0.0002946302952576093,4.340671569049301e-05,-2.795077622128339e-05,-0.00020458522063780555,-0.00044817735636259185,4.340671569049301e-05,0.0003272617638111298,-3.644557089830263e-05,4.8520290615707114e-05,-0.00017512093800540988,-2.795077622128339e-05,-3.644557089830263e-05,0.00012934822565504578,0.0001679904505061789,7.742586914144878e-05,-0.00020458522063780555,4.8520290615707114e-05,0.0001679904505061789,0.007057878916214205,-0.0008732200242892917,-0.00044817735636259185,-0.00017512093800540988,7.742586914144878e-05,-0.0008732200242892917,0.003818200540042944
2023-05-08,0.00029270101443629393,4.28205750883306e-05,-2.7684624434163093e-05,-0.00020361457250251173,-0.000443330875795806,4.28205750883306e-05,0.0003263477500046011,-3.5961794693196696e-05,5.764081715320789e-05,-0.00017662797223954568,-2.7684624434163093e-05,-3.5961794693196696e-05,0.00012906522281895923,0.000167154177070157,7.636545253151763e-05,-0.00020361457250251173,5.764081715320789e-05,0.000167154177070157,0.0070562154648420895,-0.000887524566540328,-0.000443330875795806,-0.00017662797223954568,7.636545253151763e-05,-0.000887524566540328,0.0037888325501800996
2023-05-09,0.0002910477628951043,4.276364356391959e-05,-2.7529351969602464e-05,-0.0002025534298827412,-0.0004411304270950149,4.276364356391959e-05,0.00032458779841988624,-3.576705635378862e-05,5.574209976649358e-05,-0.00017788992023652067,-2.7529351969602464e-05,-3.576705635378862e-05,0.00012882856043349572,0.00016591562557420844,7.659339145285649e-05,-0.0002025534298827412,5.574209976649358e-05,0.00016591562557420844,0.006990125825921893,-0.0008706968932101819,-0.0004411304270950149,-0.00017788992023652067,7.659339145285649e-05,-0.0008706968932101819,0.003770156123691151
2023-05-10,0.0002898034932761568,4.11609753134774e-05,-2.735816169353954e-05,-0.00020749339786485722,-0.00043992363966857467,4.11609753134774e-05,0.00032441439591641887,-3.52257725321447e-05,6.747016117566441e-05,-0.00017045901867628632,-2.735816169353954e-05,-3.52257725321447e-05,0.00012855654224890387,0.00016534491522438716,7.632820294033627e-05,-0.00020749339786485722,6.747016117566441e-05,0.00016534491522438716,0.006994052004885429,-0.0008284852694937023,-0.00043992363966857467,-0.00017045901867628632,7.632820294033627e-05,-0.0008284852694937023,0.003748868559362943
2023-05-11,0.0002895006592176219,4.529054635048878e-05,-2.793144867056274e-05,-0.0001976875219037116,-0.00043573949399789693,4.529054635048878e-05,0.00033509797993307476,-3.728436064623974e-05,8.880372559978875e-05,-0.0001693667437714842,-2.793144867056274e-05,-3.728436064623974e-05,0.00012872056686051076,0.00015958722310658777,7.567910940195679e-05,-0.0001976875219037116,8.880372559978875e-05,0.00015958722310658777,0.006962578530462229,-0.0008212428271626307,-0.00043573949399789693,-0.0001693667437714842,7.567910940195679e-05,-0.0008212428271626307,0.003712408875772235
2023-05-12,0.00028764228079926514,4.469282386300669e-05,-2.7768823199186015e-05,-0.00019698141261526288,-0.0004314690239659959,4.469282386300669e-05,0.0003333195640441643,-3.645016300083281e-05,9.29399229984203e-05,-0.00016732940081886692,-2.7768823199186015e-05,-3.645016300083281e-05,0.0001288051058048244,0.000162039721561018,7.519924125749968e-05,-0.00019698141261526288,9.29399229984203e-05,0.000162039721561018,0.006938040284391875,-0.0008100146544465927,-0.0004314690239659959,-0.00016732940081886692,7.519924125749968e-05,-0.0008100146544465927,0.003676491074657506
2023-05-15,0.00028586654444892807,4.4423343083125485e-05,-2.7557255065026867e-05,-0.00019369884425157437,-0.00042676153421618773,4.4423343083125485e-05,0.0003312990976559937,-3.62021898852428e-05,9.432409114220869e-05,-0.00016496384613832383,-2.7557255065026867e-05,-3.62021898852428e-05,0.00012856047535605376,0.00015955724775003138,7.418930013320716e-05,-0.00019369884425157437,9.432409114220869e-05,0.00015955724775003138,0.006886775626090927,-0.0007967931714934781,-0.00042676153421618773,-0.00016496384613832383,7.418930013320716e-05,-0.0007967931714934781,0.003642258559217761
2023-05-16,0.00028700112141534566,4.766466018741776e-05,-2.7457352502251538e-05,-0.00019894260414894216,-0.0004315117749493791,4.766466018741776e-05,0.0003335240895362363,-3.6056468749555584e-05,8.45392639996777e-05,-0.000174417806958803,-2.7457352502251538e-05,-3.6056468749555584e-05,0.0001282851804739983,0.000158383105213923,7.397665483384632e-05,-0.00019894260414894216,8.45392639996777e-05,0.000158383105213923,0.006836134388648826,-0.0007671915241775462,-0.0004315117749493791,-0.000174417806958803,7.397665483384632e-05,-0.0007671915241775462,0.0036340044140764686
2023-05-17,0.00028777261089871356,5.1886226737029086e-05,-2.6938655648745042e-05,-0.0001915308684724966,-0.000438563574606167,5.1886226737029086e-05,0.00033954516171605284,-3.526170261227654e-05,9.33380734082673e-05,-0.00019289100036299684,-2.6938655648745042e-05,-3.526170261227654e-05,0.00012802489016226342,0.0001573003954665778,7.218637570588679e-05,-0.0001915308684724966,9.33380734082673e-05,0.0001573003954665778,0.006779903627390965,-0.0007828529155783424,-0.000438563574606167,-0.00019289100036299684,7.218637570588679e-05,-0.0007828529155783424,0.003647578538855846
2023-05-18,0.00028600536273762844,5.068119545012351e-05,-2.6376688129797975e-05,-0.00018716479149415857,-0.00043566488278031786,5.068119545012351e-05,0.0003414114467831007,-3.672628074553247e-05,7.718318187432469e-05,-0.00018172680973357848,-2.6376688129797975e-05,-3.672628074553247e-05,0.00012851948928433625,0.00016221781027626935,6.752660857932309e-05,-0.00018716479149415857,7.718318187432469e-05,0.00016221781027626935,0.0067674707822261366,-0.0008080097476031471,-0.00043566488278031786,-0.00018172680973357848,6.752660857932309e-05,-0.0008080097476031471,0.003632115817285402
2023-05-19,0.0002841580788358188,5.003173650822335e-05,-2.605801643656247e-05,-0.00018554650671297142,-0.0004318525403099195,5.003173650822335e-05,0.00034059080140807374,-3.697234404095509e-05,7.924159786000645e-05,-0.00017382924948737468,-2.605801643656247e-05,-3.697234404095509e-05,0.00012847036355039294,0.0001595062700616804,6.451103862138989e-05,-0.00018554650671297142,7.924159786000645e-05,0.0001595062700616804,0.006705823032674122,-0.0007891301099400423,-0.0004318525403099195,-0.00017382924948737468,6.451103862138989e-05,-0.0007891301099400423,0.003619995581416306
2023-05-22,0.0002832957008734147,4.84528278250026e-05,-2.5799104381137693e-05,-0.00017921452241370628,-0.0004246017966289998,4.84528278250026e-05,0.0003393729610759161,-3.660078317956021e-05,7.35182986657078e-05,-0.00017532079364484404,-2.5799104381137693e-05,-3.660078317956021e-05,0.0001281856627565755,0.0001579035814417371,6.386093309076248e-05,-0.00017921452241370628,7.35182986657078e-05,0.0001579035814417371,0.0066602296375220076,-0.0007678338929584867,-0.0004246017966289998,-0.00017532079364484404,6.386093309076248e-05,-0.0007678338929584867,0.003593576139506816
2023-05-23,0.00028379791003481955,4.8980687773175816e-05,-2.591172613911702e-05,-0.0001743171808729571,-0.00043370233774130075,4.8980687773175816e-05,0.00033741814238040865,-3.639545086708849e-05,7.412934286916274e-05,-0.00017935385456035625,-2.591172613911702e-05,-3.639545086708849e-05,0.00012796262586124447,0.00015583172180958632,6.534054802913128e-05,-0.0001743171808729571,7.412934286916274e-05,0.00015583172180958632,0.006598756488052049,-0.0007779031929850705,-0.00043370233774130075,-0.00017935385456035625,6.534054802913128e-05,-0.0007779031929850705,0.0036349221611883305
2023-05-24,0.00028605945475464705,5.35263785106347e-05,-2.653229704282766e-05,-0.00018054808017321333,-0.00044614642283384077,5.35263785106347e-05,0.0003412291271722028,-3.711202859869418e-05,6.359339576507474e-05,-0.00019817276648152003,-2.653229704282766e-05,-3.711202859869418e-05,0.00012787176573786257,0.0001559845047801837,6.828808333265881e-05,-0.00018054808017321333,6.359339576507474e-05,0.0001559845047801837,0.006549279458745984,-0.0007374828695060771,-0.00044614642283384077,-0.00019817276648152003,6.828808333265881e-05,-0.0007374828695060771,0.003668265210638373
2023-05-25,0.00029282824619981414,5.630984467985518e-05,-2.561911141552614e-05,-0.00015590112009727626,-0.00045652254185597665,5.630984467985518e-05,0.0003400931687147791,-3.6491750237327314e-05,7.174194560875666e-05,-0.00020189734654529014,-2.561911141552614e-05,-3.6491750237327314e-05,0.00012764168723308707,0.00015613951423790483,6.649125115744685e-05,-0.00015590112009727626,7.174194560875666e-05,0.00015613951423790483,0.00654524672190475,-0.0007693822545941485,-0.00045652254185597665,-0.00020189734654529014,6.649125115744685e-05,-0.0007693822545941485,0.003658094672244442
2023-05-26,0.00029805852354716143,6.255511085628314e-05,-2.5375857464411612e-05,-0.00015921327431617,-0.00046445918011337215,6.255511085628314e-05,0.00034416753793694096,-3.6139137014797654e-05,6.639165708378083e-05,-0.00021176864830875334,-2.5375857464411612e-05,-3.6139137014797654e-05,0.00012736529374118353,0.00015458692241112468,6.584893238721092e-05,-0.00015921327431617,6.639165708378083e-05,0.00015458692241112468,0.006484108923163672,-0.0007531813234056703,-0.00046445918011337215,-0.00021176864830875334,6.584893238721092e-05,-0.0007531813234056703,0.003644347250635265
2023-05-29,0.0002961376385335621,6.17725765734122e-05,-2.5078249749896023e-05,-0.00015886302777533918,-0.00046008977126772325,6.17725765734122e-05,0.0003421386536032829,-3.5893048016262844e-05,6.899331025552253e-05,-0.00020892736160253885,-2.5078249749896023e-05,-3.5893048016262844e-05,0.00012712384750262755,0.0001521289017731213,6.498832428510182e-05,-0.00015886302777533918,6.899331025552253e-05,0.0001521289017731213,0.006446101596205812,-0.0007399251442510906,-0.00046008977126772325,-0.00020892736160253885,6.498832428510182e-05,-0.0007399251442510906,0.0036101722099138294
2023-05-30,0.00029417626500298803,6.115503797466681e-05,-2.482744833356135e-05,-0.00015726137464216637,-0.000455489158195388,6.115503797466681e-05,0.0003397295383134722,-3.553287715876216e-05,6.915719580152736e-05,-0.00020685674988701823,-2.482744833356135e-05,-3.553287715876216e-05,0.00012685273440491934,0.00015069391672837854,6.433655469769766e-05,-0.00015726137464216637,6.915719580152736e-05,0.00015069391672837854,0.006442048261536884,-0.0007338243655455959,-0.000455489158195388,-0.00020685674988701823,6.433655469769766e-05,-0.0007338243655455959,0.0035750988685124743
2023-05-31,0.0002923090274873035,6.073099594055532e-05,-2.4645271241672384e-05,-0.00015419729476991853,-0.00045177406510493045,6.073099594055532e-05,0.00033780402174686286,-3.534385218024828e-05,7.221821480871073e-05,-0.00020690115041149538,-2.4645271241672384e-05,-3.534385218024828e-05,0.0001266428297684228,0.00014786417524461292,6.44380182626215e-05,-0.00015419729476991853,7.221821480871073e-05,0.00014786417524461292,0.006408476382671476,-0.0007432929483868547,-0.00045177406510493045,-0.00020690115041149538,6.44380182626215e-05,-0.0007432929483868547,0.003549811284523157
2023-06-01,0.00029086444932505107,6.150575249079442e-05,-2.485850884556508e-05,-0.00015632701494369854,-0.00045627850807752055,6.150575249079442e-05,0.0003394177463911456,-3.631811796147758e-05,6.0891235074418275e-05,-0.0002308905342984765,-2.485850884556508e-05,-3.631811796147758e-05,0.00012681801032730726,0.00014991280422970427,7.246094311651546e-05,-0.00015632701494369854,6.0891235074418275e-05,0.00014991280422970427,0.00637356505484095,-0.0006666314901407395,-0.00045627850807752055,-0.0002308905342984765,7.246094311651546e-05,-0.0006666314901407395,0.0036854233845477215
2023-06-02,0.00029172565533568497,6.156327287960728e-05,-2.3834853800604953e-05,-0.00013718618871062265,-0.00046623151089929737,6.156327287960728e-05,0.00033718688497963147,-3.5766733507497494e-05,6.455052275196618e-05,-0.00023210636732307535,-2.3834853800604953e-05,-3.5766733507497494e-05,0.0001267667132062144,0.0001533322938565179,6.767447147203545e-05,-0.00013718618871062265,6.455052275196618e-05,0.0001533322938565179,0.006422377113253791,-0.0007520828096017254,-0.00046623151089929737,-0.00023210636732307535,6.767447147203545e-05,-0.0007520828096017254,0.0037256411618582187
