t,TO_dlog_SOLVPN,FROM_dlog_SOLVPN,TO_dlog_COPPER,FROM_dlog_COPPER,TO_dlog_GOLD,FROM_dlog_GOLD,TO_dlog_SILVER,FROM_dlog_SILVER,TO_dlog_DXY,FROM_dlog_DXY,TO_dlog_OIL,FROM_dlog_OIL,TO_dlog_GAS,FROM_dlog_GAS,TO_d_UST10Y,FROM_d_UST10Y,TO_d_VIX,FROM_d_VIX,TO_d_PJM_LMP,FROM_d_PJM_LMP
312,105.17736596554576,55.25932496281298,40.2262836031507,61.822720643307605,64.50548172851329,63.502503872607406,60.57474105316074,64.94604793411678,70.80091769613925,61.288609026649695,30.185295991566647,56.58273834059684,61.58069987550012,25.22694124495355,59.06317889696291,54.88338393717294,53.873325545735455,60.16373139702662,11.362541074396153,53.67383007142668
313,85.4696700644354,66.45763990239872,61.90950860202313,52.41965840260292,70.94249962603544,64.02345096746058,73.28726150797397,63.723646028921124,70.27323437220292,62.478405793935934,33.388732299496546,46.827935548552226,68.92491645044923,29.071237277749063,49.004127054601376,55.77579904331606,45.72038958383568,52.37742504696345,11.348349559529938,77.11349110868356
314,95.33604977788836,64.36178695054767,48.98389426498067,57.28057028580045,68.97221825881321,64.14643257915749,67.9723429469081,63.59186159719755,71.443861702604,62.09331632924202,32.94138898281438,45.635490650819335,69.296428565112,45.46964650342912,52.14755921893768,54.89255416785076,49.27945053596095,44.92950286859614,23.82346844828987,77.79550076966866
315,92.16195092608173,62.20853338252679,53.18703999535322,50.26135420391895,74.42287743444138,62.12272500380458,72.27468235163647,61.90945474935929,72.64646977939736,60.54185565138936,35.004678866010885,45.172665707953996,43.700336193958414,41.710429914010284,52.76478685009807,52.32696963753196,44.78975639670817,43.40695738123077,16.359687290788365,77.65132045274802
316,83.67498768340434,63.16764779885173,40.22859026786219,39.87316348173319,73.89969550928849,63.22931985492025,69.54257602973985,65.11437669060452,68.84043059784007,60.355519564452266,39.08468576119274,44.752403807866635,45.21461224160978,40.47059413965651,51.617325730448414,53.59739093685927,41.62456848837663,48.91166952620889,23.375498377411958,57.63088488602117
317,83.92541939322547,63.655897238059225,40.84905963315874,55.93806490908575,80.62736257962335,67.18383596974553,92.30704322439284,59.34477610720348,72.14626374512278,66.25984400738778,34.525623040359186,47.09328678348227,35.23429071163853,59.85373996936557,47.81978287452457,57.38162996121676,32.50308966649828,48.38991748666176,72.14799800129263,66.98494043762828
318,75.815891674636,60.9771242134395,48.23815802221997,45.970508363611174,75.8852465752477,64.71084867326586,78.54486345735216,56.994716937627054,71.83953023136908,58.83344941100628,35.32310866672043,46.685671578614404,42.95727871350857,37.117814102694624,48.5898382353219,55.886567391237875,35.47543656889839,45.88278638268466,27.926298820372665,67.53616391146554
319,64.82669036021565,62.20257571022822,56.11341137833935,43.458064068745,66.15586238938327,63.66714005636085,71.94328393487683,56.42136990357016,66.6955420215946,59.67825814093721,45.889262909038045,50.443830412150724,38.733129995869184,39.74386923168316,35.77459709703768,52.25188545415283,43.76558869470533,54.71062281188295,46.386290034101094,53.706043025449965
320,52.002735028073324,72.25380447678167,72.45069033811788,47.061075625069414,71.33362587564771,63.41152605620335,82.61452748366152,54.28100866021887,60.6539728064671,59.921367934853606,32.18984879032942,52.76795930412028,27.59897502662093,32.80637481428798,31.849894424810305,52.91797550435724,68.0561897092723,50.54913910650747,50.332132880329496,63.11236088093006
321,62.27737150649764,56.36843893742864,38.860315627909756,50.96026778869713,76.57121492946379,66.8237869021902,72.41467441211205,53.748972162435216,66.49463236643311,67.25916712593434,35.37452994468992,52.7997491618645,34.05993047873236,43.7978109432417,50.59390585446625,54.92022073534354,78.76301625832546,66.8783897451332,49.83823649040725,51.691024366769014
322,51.57874220155732,56.65338259852943,37.14556999220338,49.35573524680866,62.2700557250375,67.06630147097945,82.28240558294362,51.533149959233484,62.2885980047358,51.00062826998424,40.328409955305176,58.42787660771578,28.821500170862247,41.28944234167472,59.176681156843244,50.32202960433298,68.69081203445799,64.29054082603986,49.95684826339593,52.60053616204354
323,56.22951369777935,68.99692257126652,49.415281020486404,53.25022265493746,55.96399572300861,71.81919401159958,95.9783681570078,55.871201432551686,52.138169311458014,50.956355934065265,78.26513617108695,59.40998906733213,31.89667011717882,50.36092371377141,58.99248593715332,53.069172311481694,69.26991577408799,71.8324515198798,33.426296826325206,46.009399518686855
324,53.76471711898105,69.76499216057958,47.74766419019129,45.377360275700354,48.73092766798561,76.56139600852264,89.97172328993614,57.560643060321084,52.16043990800407,50.940103105707294,80.14556293813992,59.65722096531941,31.24374462643893,35.56707922878455,59.77148062137332,52.78163491748238,71.21191478941269,71.6468165153574,31.564024720548144,46.45495363323653
325,50.685013386541165,69.32139912085626,44.95753636141392,46.49232386124377,48.38448279609406,74.5865793090158,95.45381194004744,58.644158252275055,52.501771102747256,54.371782635268175,80.48888911180445,61.35670327189633,30.89983346448507,36.33506499604534,63.024713768244965,51.61705361637857,71.781528969234,72.63897856386096,31.65151121236278,44.46504848613486
326,49.29304437773563,69.03303476771016,45.13129747736888,45.447750266544496,48.63222074013551,75.04653484806606,100.54316711401748,57.99305458277393,43.88593731640381,53.290802754930525,80.11972961911627,58.313045519012704,30.737027592420485,36.90890768607215,61.97626902092216,52.28780860435802,66.21486570242922,74.64569193119009,39.48975511074839,43.05668311063972
327,67.40973593962649,75.82866994100117,54.88923495103186,52.84978084817056,71.67011276794439,75.10524387546027,116.9735893328978,63.94521001732885,39.60654358497123,58.712230203108895,45.23325257501844,66.51727414941786,33.19772036534489,38.41791785981188,57.48581679757719,59.809695561785404,75.8905161877764,76.28893380523948,47.76517180815174,42.64673804901607
328,70.71524681723638,73.54137497506865,46.47961343100287,58.374584481807965,66.2961079903063,69.04221735406348,103.55389747318058,61.28589558721011,49.129997893501695,59.31168992869311,37.11764602476693,65.3405564916843,35.37985007128721,36.87718169227355,63.06324419140951,56.53109600915328,71.51558454007323,67.97759658948311,42.7628953223038,37.73189064563092
329,52.85159190423756,84.05022416036026,65.45994871804982,70.19165777911891,49.65417012825189,80.79687984567848,85.8570167655805,81.35239237295622,25.777342823163433,51.288330340966894,36.47134548069879,57.51443781890102,9.948693936631603,33.17101982949492,60.33107818651489,78.23675409491943,215.11558208124848,55.63545444801947,29.190762358582166,38.42038169254356
330,93.61336283285475,81.49682153080826,43.077850752869175,79.09303371240142,106.52182619943795,76.85085730395753,125.59365388344278,79.36067388145885,43.47373588898447,70.877312113095,23.735538014774363,86.53331706472392,52.51950841051061,66.50518561955482,99.73357128992551,78.04356512023007,123.77103921174985,79.89178589394487,42.79318294392896,56.18071718830373
331,79.22267150085653,81.63113845513766,48.225451164583625,72.88896668367745,103.70475996511416,77.52166312199098,134.97088720915457,77.67036796489737,43.72797932746872,66.14578644504067,25.315919208075677,87.32742593845133,48.79497261362788,72.04975181177123,109.1303857158443,75.22796796131608,112.73927850621699,80.26085947354663,40.67139105525352,55.77976841036659
332,82.57872406590015,81.72186583128646,50.0312428846455,72.08755763963842,105.01752288885442,73.20364946203614,140.80850973684568,76.71460809506286,38.647724742698614,66.05490578188595,18.26063564662393,86.83058600735417,51.47059429218238,71.37677716444153,100.73630024241444,75.08304518935415,111.55372882815165,80.24294993031336,32.70966512568886,48.49870335263247
333,92.25513317449747,83.17586973103678,48.13440309354054,78.72915240502294,114.52431107622381,74.40164735904482,150.0366383263477,76.95753718563655,39.96371998003853,66.6603226404205,15.245086410895315,92.05117888873725,58.37943994085917,78.05646494611162,105.69225519039472,76.7957964623762,120.6756981971874,80.97816459489013,31.804978040886112,68.90552921759397
334,97.99528879364793,83.13920691663466,51.36029932425955,80.98570152144254,117.55522990601112,74.62554761159639,148.25035405743517,76.96099611680518,38.56152131595033,77.33894573032816,17.113706174136855,92.71542535287377,59.87409654535251,78.92715071317622,97.9279449689155,77.23125688424027,121.2548126834897,81.00603139495962,31.55800866125948,58.52100018840145
335,90.3099218459275,81.33679800647361,53.631093177393566,78.3685420593087,115.72626662042413,73.16263457353807,147.5025466303778,76.47494172858582,36.71142561178802,65.4768510881974,17.914945311526143,92.57961421828132,56.28990245089731,78.69985892602425,98.71765327399724,76.84015685595074,110.2026306886259,78.49677803605304,28.72065988176796,54.29087000031255
336,95.45354476886504,80.2806108814082,55.46503022937765,76.46547507235324,113.82702949480728,72.9654668439884,145.03090745185924,76.63863557191956,37.4041321953636,69.33190093185182,20.716068683054594,92.19347899074394,50.8078467898918,78.82384969790535,97.68433360433646,78.48059494258123,114.12624348811653,78.01808536779329,26.430214692474845,53.747253097601934
337,97.15619947075402,78.80576814615117,62.45791299644827,72.41058704120124,108.30624934457501,77.42537852156183,142.21413514856337,77.25802683360301,34.78692969747784,82.10216651822702,20.036391654573364,83.09345184943369,51.23497666512711,77.58659849370244,94.94849521348978,77.6166789491372,115.62907919492163,76.86508817947552,26.927805570058,50.53443042349524
338,97.54884631891494,78.11614354823917,62.481756473188476,72.04525647475685,110.59700134701018,77.31272465402566,141.42398718595334,76.84909513171263,32.49077322171423,86.06049845327168,19.26382508846889,80.4587035065339,51.734460476955356,76.60949445082225,93.04791186369197,80.57603715457076,116.93978487333516,76.63260160546909,27.055875106983883,47.923666976814495
339,99.251170476677,78.69004855780338,61.492682662007944,70.14587607258554,115.56990726737087,75.95404399117159,145.4468048253279,76.16823189272304,32.11527673448342,85.02378557162444,16.068009295131336,86.01190843028026,51.43895348233683,76.68728499870501,93.60265632962302,80.38754627246428,117.07891180324125,76.8345970655194,24.941918205135266,51.102968228457925
340,99.07260282889197,77.2768384134966,59.98866157722704,68.79335403836488,113.77771513000758,76.9208443705176,144.09687467074394,75.5695646717159,37.26286746669826,86.94988085068218,18.910412484664075,86.78271391259374,47.09984176898388,80.09721418517024,97.42610316827081,81.03015634496248,123.68558293259862,76.19383818967538,23.70064423718199,55.40690128808915
341,92.82258582718957,76.91239741433938,49.89674346066644,70.19320018993042,102.73840367071323,77.04767926582286,131.84310531768816,75.88373868043962,51.20469593892476,82.1123094584186,25.020491436072522,86.2046448972267,59.824241641289824,72.47780438910196,102.5742950373798,78.13913404851989,110.57842316516799,76.36865751008881,23.86810406007948,55.03152370128355
342,84.04648799088234,71.74518281749438,48.33831689373636,66.67367437193819,99.22867363050165,75.52494521145428,127.73967781132392,75.09386022829956,50.128479766205146,78.64673965453423,22.4353474922266,85.12480300662308,54.50516214212799,61.080052276930566,99.27355968605357,75.11009602576983,109.3300084320347,74.76417069786694,20.733641163179385,51.99583071736061
343,86.1205673757235,73.60695882418746,52.01882029806741,68.18193153370767,99.07542191585068,75.55422382046162,126.50324062584264,75.25464389058763,48.005679987472114,79.10414143864968,29.923506336853332,81.1080653787942,41.82172644176739,61.24089291401786,87.03938777236229,74.2461555858706,107.38431145894309,75.34290703164741,37.75244964784935,52.005191442807686
344,102.59307886663933,74.98085242941937,66.22426186761696,68.0362988019056,122.06448754568812,72.31076596429354,149.60911327417165,74.8552423995479,41.80907527185358,86.36232252870818,27.018685511902063,86.4917685729333,30.795960801536005,68.25600396417357,68.67551880003103,74.20153906579418,111.41930838618781,76.9236357588007,45.35920083824483,83.15026167829502
345,114.39294362736217,74.08210958061339,71.20541216445098,82.0569495229668,117.441394832636,73.6123037490786,135.5393368428553,75.89009392242083,24.251075199728994,62.16843942214756,26.074037844472244,76.00516150582496,34.23581180386344,71.81617601825887,71.27855703117547,80.89938992714437,122.83766657795303,76.6736222485675,42.3101168373215,86.36210686479617
346,95.34901631671828,73.42091152943414,54.97810200690878,66.73999738610819,81.66170882517856,75.82398911939437,100.08448601447671,76.0695357406668,40.70004765346374,64.76475749998404,27.582058725161495,65.7204812504562,45.088179637631235,58.00906872692448,79.37120399978086,64.47896219648206,117.01190337612641,75.98552965881439,38.89605787392853,59.70953132110992
347,91.4465568550445,75.43611958954892,56.9826215201086,67.17421988788634,80.22136809595489,74.46566785638137,97.92004711790369,75.86300769025812,41.08262507995869,64.34587438005396,29.41514650329516,62.35605106538726,45.394621254295714,56.102279932489594,81.31429547566971,63.25251676419496,111.08918808433765,76.53586086407667,41.65837901484826,60.9932509711397
348,102.21821660830781,75.66839301798922,62.88922500207599,67.68180103682371,74.20958027421906,74.24860648827153,95.21577886694448,75.34550121715058,43.09911581363773,73.673736849687,33.09414077024264,68.87658125153173,41.164530734367965,54.709566384810735,72.62668692401061,64.33527487949004,122.74530707539148,73.5318503433646,40.303545532018134,59.49481613209669
349,81.61920770263569,72.13608106439375,66.69185401000719,66.9588347252165,81.9171287388588,73.03245012724776,102.07560440519869,74.68428989906813,32.738658762184315,70.26331739418929,31.905012929122012,54.29448402485444,43.392714723793766,56.94785930856051,73.64745916220039,63.09478736888367,106.45351570742223,72.68030060775102,44.075680678873255,60.42443230013135
350,83.13876775196312,71.67804970813445,66.65637020035118,67.33743085885828,80.47117440807637,72.83841777682912,102.86409931888885,74.66788110380085,33.65938076855917,71.57277835936638,29.3083995762575,56.18270938932339,43.58479753876793,51.59224152646842,75.01479657119499,62.79043103486161,105.3628463742118,72.64626573688898,42.59761981466028,61.35204682839963
351,77.70934179486291,70.93809160478403,58.051545242292676,67.51357604858454,83.3897624320103,71.31179772899752,104.20276407761928,73.13148031892354,34.706693574923406,63.230149575088376,27.047475307899084,63.84437072296084,47.40925680091013,50.61168071053474,78.74128204931999,62.28101214765952,100.84302138720676,72.11764767885742,39.82781763989627,56.94915377055029
352,74.97986299913413,73.17660499151137,59.09991965545429,68.42559728527092,97.40536633091953,70.71744827441636,119.30965470795462,71.10720559351144,34.16988687101626,67.39896552527762,31.603547023037088,70.2379920090301,43.69525777715532,46.612670342609874,76.72222011750556,67.18223403450263,93.95361767615086,72.13406544762871,34.955312838137,58.90186249270566
353,76.17103891102359,69.6923001209527,56.18586433403894,66.7534398926857,85.37145992887874,70.02097659949322,106.4355104078836,71.14461897875749,34.939636675113874,63.668546184498624,28.454096846087257,69.45602686475891,44.584119461954074,44.053110883658164,74.05951027829603,61.138959552555185,101.04915146033746,71.60608436113516,32.108402939750945,51.824727804869376
354,79.16263793678134,67.05720875004313,57.501072135778166,66.78071400770249,86.05323975565658,69.65740785601908,109.06609477312128,70.90464715490191,31.83334437177211,66.38524997754435,28.390863159850404,70.37268560519882,40.781817660926436,43.46026575104832,69.6002043003495,61.322894434472715,105.59898427285614,71.00269183920477,32.02370656297907,53.068199553935436
355,68.81007029166662,68.2042729147017,56.03658361769659,64.3672889822383,81.23044161276516,69.08280810391246,101.21973941131073,70.95206252245983,36.04539990440534,65.66956508755686,30.354985832686538,65.83333558637344,43.26530830296743,41.366446693885614,70.79215811120365,59.0886929767682,98.35324250245185,70.63857865545067,34.26346599383589,45.16834405764263
356,72.40329493507629,67.66547683597737,66.85071686016488,66.11461067328759,64.44099024323842,71.54135113282396,87.03018531632509,70.68905465225338,38.43096957230499,64.5880733089421,34.41221691929965,50.69492188982656,39.51324582532493,46.125679598058355,68.0014982020795,59.373863875240865,107.37052464981215,69.62183142447601,36.93562356114064,48.974402693880336
357,77.55503754219848,70.35919971453725,76.72455096481347,70.99726682906321,69.62026400135062,73.23694559340342,89.68517312386366,72.5971228541576,45.447239269946124,66.73214050275394,24.560703079990652,48.261077428919265,53.794448844852006,53.36263401837022,60.608206119152165,58.25878741986054,92.22966384043703,69.33926084291056,40.08092991700005,47.161781499628205
358,84.93665728811246,63.350078497646,80.43654488783034,68.74813657413995,65.97333801951389,71.9983849575433,95.87533241291402,72.3306777725913,36.38329665377004,73.93043080036801,34.14373779543832,51.87353832606073,34.420072463721155,48.84721722849407,53.134248193281806,59.687289869898976,99.989211375055,67.95310452592582,38.067882783206954,44.64146332017576
359,90.61908895662185,62.904038632082006,73.16134326474588,67.81682072071851,66.45200180791916,70.7490669375936,96.37438584936999,70.77158815481816,36.05440569727492,74.6043096748522,33.194067943778805,56.27006933130267,31.777818079526725,51.0079426262223,50.417106875706864,56.36195249536051,106.74196437003573,67.46076331591877,38.02810701493245,44.87373797104368
360,92.27484668339804,62.35121859799734,74.82970081223988,67.01464811210242,69.52481482491157,72.25892549289105,99.00179542928828,71.22747265589744,37.53179521292078,76.927179947066,22.74948807199837,45.86897134658737,33.26958132400314,47.449359105319765,43.652322602812205,56.71350489278044,103.46704758815348,67.37372706434283,41.101123631965706,50.217508966706845
361,93.0715534767218,62.52287019840323,80.42573055105471,67.44996045727854,63.768213391397,73.31924780798192,96.95422995386295,70.35703315902889,45.32255570749004,59.67120092459608,20.973810971749757,55.02671522341682,22.027480498584417,46.567822958656954,44.5397125946003,57.459472207108966,106.01899420653356,65.96186573272817,35.41629864396088,50.182391326755834
362,81.67576704148844,62.447331321400036,72.7300033917229,66.31367508108816,58.06603033543303,74.36202191214845,89.50274623720964,70.65409099653712,38.99878652498408,49.61455294667112,27.4279753674661,66.44976095364719,19.679321151445038,39.94921044212395,61.731327011792224,56.2600006126599,115.42294533517779,65.92386363086113,33.648488305756544,46.90888280533873
363,79.78695380043972,65.88121787969523,63.923045880295895,70.64555482949272,58.36015573358478,73.65514431647216,84.9067250249615,69.83150593832423,43.13298702562708,55.47107823034653,28.93946587267986,43.49133208696404,19.982067442293815,39.013908531129424,70.57491457771654,55.88950840738634,111.32553285505237,65.35306430846722,32.389177042082224,54.08871072645587
364,67.40596569102107,62.200386741214395,56.771792672417035,70.65888826556926,66.67455425087552,72.28177873669084,82.25900439275742,67.21608961895109,46.560470113180486,55.97017494838546,36.16737270259155,48.553598933405965,22.299579344975186,35.64994928522931,62.887104126307534,60.39084248916158,107.88529943986711,66.84574945361553,35.76728205697371,44.91096631874315
365,78.86649797750785,61.48862568033183,69.13374813246449,64.17973414029869,77.71570503976663,77.34771427107067,101.4252700873363,72.48510544094626,34.97578233017741,48.117461270438035,39.81301875506442,66.56167272766751,17.40371742138625,50.77288425529629,67.93920035039115,66.27177301851343,106.86356340192589,64.34551725132131,22.650851647046586,45.21686708718297
366,78.61906945024468,62.31729841888034,49.90542126107213,71.49880630497753,83.51586766844679,78.36657471858305,100.14221737693293,72.40640659285079,45.18748364051786,55.32845266864834,23.135504159534005,69.18548790357124,18.041986891273766,44.37420896001279,68.8887641483087,48.66635787740224,116.02594826335395,64.63868982945881,21.833913900114123,38.51389348541376
367,79.67817642067969,61.58534063820413,52.22952647576766,69.92924493877477,85.8691298863727,78.57772697357032,101.38120711663731,73.21026315499027,44.03943948969201,54.54365061481043,23.094076374136595,72.6925934357272,17.05437123395712,48.89213783186425,66.92775468256767,48.68105886277449,119.87680303486314,63.63325456043503,22.166670464977468,40.57188416850046
368,72.58687714402987,62.45220378567249,68.91706438038135,76.63600713713682,72.34227547193733,78.930393190439,84.94780113037777,74.10787096407724,36.03782723280371,61.74678133523949,46.10902981825446,56.952544462349806,29.029262715494596,51.64992516639384,65.35459432175685,52.31013719907309,115.569582070368,62.937115116140404,39.52497430347145,52.69631023235323
369,82.98289455503166,63.35084187724739,54.39537825303486,70.74842920295752,80.20963975242279,76.96714594808844,96.53150817789754,73.11590121505012,39.07665527448191,57.69627374452547,33.09383529516454,56.27323962500787,16.41369949630927,51.93564725936306,61.51355291372111,47.63219380852354,121.72348009724321,62.693766550686306,21.700029953242648,47.2272345370998
370,77.56065880656973,64.72037537964586,54.02004378766726,67.18545346834448,71.18107458585266,76.25080681801985,90.62309226810028,71.2701237074048,44.25937479293196,57.6401682029567,34.58111058755005,56.07974522221355,17.21280527263753,46.5724435317981,64.59849655584453,47.74687374763498,118.6651051001173,61.47195935919786,22.743914280007083,46.50772660006223
371,63.262083327645804,64.734671108142,43.336518645194595,69.34248986744677,64.04442992299768,78.605438056806,84.51598539681564,76.83264560061438,61.153432266797246,47.886226322773474,28.50726139170184,61.7901455723971,27.634747679586546,45.28105628924911,100.20920240709023,51.744637177054365,119.56641717626025,60.819932534129364,22.252038824780975,57.44487451025824
372,65.144450163521,60.452310482228455,46.61487084801594,61.84580584971382,55.82687377898332,74.25736917821227,70.28564571406419,75.85043390879204,54.68808157585708,46.08622825439465,28.97230669033455,55.50310312340012,26.63763579560011,46.04534509587774,71.16259966137454,49.76423614381299,107.17968194970257,57.30233142820267,22.232841210265153,21.63782392308361
373,57.04847535536288,59.63613148725242,55.07653073343926,60.21063317218557,56.195614667533675,71.83757595308329,65.24689142453181,73.2352176875012,61.99681871932115,38.82620134965189,34.099764284696235,51.82541154719742,26.07949813872898,61.028990928287705,67.99982216063825,50.258830776325205,92.42174796588857,56.782388734649395,29.659920391213735,22.183702205220445
374,60.19983741983941,62.20534276384786,40.49407324392998,58.80580844752687,59.45164030748431,70.8362853157274,72.14937646773285,72.65149496971421,50.107644474066795,51.15737988842746,29.55508176366762,56.26391365640237,31.547387936333937,39.518672413505826,72.30831605145211,61.93493180864667,105.50222497806017,56.05075898550629,28.277259326683424,20.16825371994566
375,57.652748465659975,60.39799078732965,43.42250041634878,57.94197951690126,58.82327170684388,70.46610005122686,69.76548803101801,72.58469973478125,57.32465656446657,49.892893618457215,28.75789039125393,61.52271156686566,24.870325746140544,33.568382193585414,66.89910418032352,59.688631993910505,104.08462777612293,56.367852145590525,31.869055227469843,21.038426896999653
376,59.41684914454688,61.29764068183257,45.45284773184089,56.15865682341317,52.99489889158618,69.9724261107995,68.55421509608544,71.62273985272935,62.02930861730632,49.12309742840814,38.048308883538,58.14935851256309,24.482924051967093,47.39559796700136,69.03930489948345,58.23047613518967,100.92072584306715,55.52726189406466,31.840882199266186,25.303009952686097
377,55.026100235097616,59.99055726592077,47.478550183675885,54.57255879105325,50.01792221610742,68.69832434791628,66.95739297354186,69.64301187487854,70.56956289755853,47.577707449259364,31.46569802450303,59.52180337294738,26.281976747838264,47.9674626022213,64.13946009123943,56.41815846086564,101.47904656059801,55.292160296578885,27.689261215280204,21.423226683798823
378,66.25021969010034,60.567700591393134,41.52686913021134,58.7138717676279,54.3877349766856,75.75117104454303,71.02111731241789,72.73914176657111,57.813248611843484,49.34401670537013,28.56467506190316,53.50934436215147,22.36590548807712,33.784000308182,64.94533639420098,58.57639444576226,104.6148211112154,58.61596424837485,27.61530493082217,17.50362746750155
379,78.82284019288748,65.8155841900616,52.98736306371736,59.51772584570796,62.40013093538253,75.33067129844319,83.70391089582738,72.16730782718032,53.177480096721766,60.84538366499761,30.810458307438843,53.86526156481584,14.702238928624523,49.40272383244048,57.90061645121565,71.75873298575088,121.23349052651133,58.30812064118892,31.915996392249912,20.643013939989928
380,81.89178854052739,67.35664014831174,58.498535595409805,61.888314574712965,67.62506624903384,74.36829179602151,87.92233855126817,69.00786837429239,45.913498957298344,65.14647696819733,31.44442966403843,47.98330282300842,17.89244552134996,66.90775996539458,55.49192471346196,71.98162508357213,120.81024252534114,58.71220821516218,34.13827566124471,18.2760580303006
381,99.38570518384822,71.41249450344095,90.02712037905323,74.776167469136,69.42358762028702,80.678173612279,89.67479130954595,78.48179900838717,73.3187315756428,81.84863155334877,21.724894378902697,54.7596491132788,37.58553514822225,76.41431630552475,66.74484987370272,77.65511852472164,114.90699131324584,64.02828851095612,38.17027446521046,40.90784264658795
382,98.8158808948032,67.1248129005809,92.41259422102114,67.2375836996531,75.02331907802761,73.71037880751761,68.59561848633675,61.65218095857923,69.41040411885541,76.040250249764,34.17249003641888,34.874362578352994,33.67745836455026,81.50118070332,41.3510214185569,81.87475782397406,57.57721532138271,52.92190125854099,42.74180034050333,16.840393300173297
383,134.6784597343688,72.16260418266984,144.37426356812765,70.79527689141761,67.90359782888788,84.6251140857636,57.65559005458334,77.81355766619924,76.28616545146822,83.84458508248589,24.255919190681585,57.43695733012816,39.84128791456744,90.52599705920332,29.112653005137325,90.09461903060824,77.79950617090462,54.641646526143994,52.18941986059846,22.156504924705413
384,104.41228450358093,66.42898329216129,101.0289710002866,67.40367617839314,72.2791002040961,68.63574526157893,70.81823297067888,58.13827497065902,71.91290472296738,76.29891063345862,26.89577404853405,46.131077503269246,37.84600777258205,76.56202201150968,34.37684023690776,84.70865680715718,65.78466201979832,49.779514348919065,35.12263266640001,26.390549138725838
385,107.5752272162476,64.00385031484164,99.18401059106237,66.88565555347031,70.36749615337783,67.70694446451357,74.076433245537,57.71586054887534,65.19140443042112,76.67588885127896,30.176895121640978,44.37219305971134,38.71849674829555,75.17834315523515,36.674144534114724,83.74778485315811,68.50798340519307,49.791690532983104,20.877141427523593,25.271021539346282
386,114.31488642172518,65.81310019978373,98.2802251220033,70.63773232364866,84.86888937766265,70.57847548669736,77.44824844355743,60.900088410060924,71.43531291792014,78.61338231979433,27.989606965706997,52.100045381544625,44.22559176316865,72.71004173198041,31.52840854717507,86.24604843322264,70.12280777953148,48.94341640369279,14.980272821940465,28.651919469965904
387,102.61205650124631,62.156173695161385,91.89202716581073,66.87579905419125,71.15615210755928,62.04142597103887,60.75763541946366,55.17001831805023,70.65074962864992,72.84132876710991,23.94346191724922,42.335672796685586,19.578396313023273,63.210056442326035,48.187293838679004,76.71901945118343,63.35525787247885,46.27044785040554,16.704930515044147,21.218018933052097
388,104.75117178939524,62.00895799798496,92.93021473455211,66.82715843793555,69.9166814946583,59.43806925918751,60.465929275103434,55.10016949555015,72.94516658612548,70.58420301426884,23.296824548875417,42.06189879438339,17.92457290719389,63.330381192562356,48.305887170617936,76.66325977899248,55.81057755390481,46.29439888772768,16.39465849765824,20.43318769949196
389,92.09418348727858,60.59721771397866,92.37370196770726,64.26048007720466,69.28884761465069,58.31986916366125,58.85755805042741,53.31850924234398,72.6504064582886,69.23935175754497,22.268892465511414,46.797690183395204,24.741650920532344,53.1336238522676,53.81797271921055,74.87088371743542,48.56199548856156,45.84081757923014,20.281806420638482,28.558572305745066
390,87.97770868701771,62.398278744993796,86.22094716119453,64.12449109591101,60.88993135676124,59.04700755411627,56.89006779665442,55.12525723017727,68.04789339998618,65.5594394212739,36.180836463489065,49.26951065268539,43.92454107607615,48.25147671633624,50.90017085157692,75.17801017394994,44.51398969499908,57.333402475742545,30.558152434481865,29.817364857050876
391,87.70621687571591,61.692015565444834,88.28119191409614,62.40141547118174,55.17220380149232,56.88114417843884,49.81670845458852,52.56366433174693,65.83496389350204,64.65796778947174,33.01318608978872,45.06330537176084,28.587431746323155,49.04436810941664,50.89432560102082,74.4447592385559,43.93918484388431,33.21018964543568,25.843917273105543,29.130500792064385
392,88.34430254402257,61.31303283234166,88.68422351474743,61.65733803311024,54.041132610039135,57.0973114823309,47.27094427300189,51.917046136020105,65.72836774108283,65.28754326551658,35.23865341601816,46.30982610833213,25.703829384294664,44.51664535275716,48.13347522279779,74.5131324400391,42.57391212652946,32.89539924432743,25.573042411078816,25.78460834883749
393,85.94080409624377,63.63940776947883,91.90099329521601,63.272116335287855,49.08742579930823,57.05373049322652,44.06153021422422,52.276295614421855,90.95993627102992,62.7408549094898,40.33795199271608,39.888579361222874,21.03536098408103,42.469098913808544,49.36942715923285,76.12567211866312,41.162321404198835,33.39031323493601,27.107353177280725,50.10703564299626
394,88.58078970225188,60.51568713577788,90.35386678252952,62.37072169061477,47.82891127711763,55.923954813892585,44.21832748683293,52.27269081061421,81.66676481647228,64.23350131549887,40.313934778877766,43.3628440450752,21.982786914459762,40.09004458448469,51.06745575282681,72.39265685005412,44.1101455741051,31.15380909890898,16.12475148909254,43.93182422964481
395,86.95586101034021,60.619639929793976,83.34433092829285,63.675200774473375,48.25625170226523,57.04654788422025,44.98921690765128,51.65370733965842,76.91154868208613,64.1856779868026,53.638782556238105,48.2395249830542,26.480403633476623,41.8054667671489,54.18068448391613,68.9327978520624,43.51590358087205,31.77205292896965,15.598608493699883,45.94097553265467
396,88.51973939550803,59.08661155759515,81.06850255488705,63.82128724735156,47.79727586508204,50.69451050323709,47.71205349734628,49.23288892995464,75.32127072421788,61.80452449119513,49.18432324795433,48.6733954556736,18.427521111710867,44.2840531646816,52.669457062681666,67.54714929706564,44.38942953280295,29.863233179098636,15.4770649114781,45.558984077816056
